DrugName	CID
5-(2-chlorophenyl)-1,3,4-thiadiazole-2-sulfonamide	165323
5-(2-chlorophenyl)furan-2-carbohydrazide	4697633
5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	21066096
5-(2-hydroxyethyl)-4-methylthiazole	1136
5-(2-hydroxyethyl)nonane-1,9-diol	25058136
5-(2-methylpiperazine-1-sulfonyl)isoquinoline	3542
5-(3,3-Dihydroxypropeny)-3-Methoxy-Benzene-1,2-Diol	5288545
5-(3-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)propyl)-3-methyl isoxazole	129539
5-(3-Amino-4,4-Dihyroxy-Butylsulfanylmethyl)-Tetrahydro-Furan-2,3,4-Triol	440041
5-(3-HYDROXYPHENYL)ISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE	10062718
5-(3-carbamoylbenzyl)-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-4-carboxylic acid	9863791
5-(3-{3-[3-HYDROXY-2-(METHOXYCARBONYL)PHENOXY]PROPENYL}PHENYL)-4-(HYDROXYMETHYL)ISOXAZOLE-3-CARBOXYLIC ACID	449162
5-(4'-AMINO-1'-ETHYL-5',8'-DIFLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLINE]-1-YLCARBONYL)PICOLINONITRILE	46937031
5-(4-CHLORO-5-PHENYL-3-THIENYL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE	16058639
5-(4-CYANOPHENYL)-3-{[(2-METHYLPHENYL)SULFONYL]AMINO}THIOPHENE-2-CARBOXYLIC ACID	9543494
5-(4-FLUOROPHENYL)-3-{[(4-METHYLPHENYL)SULFONYL]AMINO}THIOPHENE-2-CARBOXYLIC ACID	9543495
5-(4-METHOXYBIPHENYL-3-YL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE	4369451
5-(4-METHYL-BENZOYLAMINO)-BIPHENYL-3,4'-DICARBOXYLIC ACID 3-DIMETHYLAMIDE-4'-HYDROXYAMIDE	5287979
5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine	447098
5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine	3534
5-(4-PHENOXYPHENYL)-5-(4-PYRIMIDIN-2-YLPIPERAZIN-1-YL)PYRIMIDINE-2,4,6(2H,3H)-TRIONE	10072851
5-(5-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-(hydroxyethyl oxymethyleneoxymethyl) isoxazole	441047
5-(5-(4-(4,5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl osoxazole	1786
5-(5-(4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)pentyl)-3-methyl isoxazole	5289566
5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE	1788
5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE	4369536
5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-(4-METHOXYPHENYL)ISOXAZOLE-3-CARBOXAMIDE	135446210
5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-N-ETHYL-4-PIPERAZIN-1-YL-1H-PYRAZOLE-3-CARBOXAMIDE	135431463
5-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1H-1,2,4-TRIAZOLE-3-SULFONAMIDE	16040261
5-(5-chloro-2,4-dihydroxyphenyl)-N-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]isoxazole-3-carboxamide	135525416
5-(5-chloro-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-4,5,6,7-tetrahydro-1H-imidazo[4,5-c]pyridine	24798742
5-(6-Amino-9h-Purin-9-Yl)-4-Hydroxytetrahydrofuran-3-Yl Dihydrogen Phosphate	17753975
5-(6-Amino-9h-Purin-9-Yl)-4-Hydroxytetrahydrofuran-3-Yl Dihydrogen Phosphate	46936389
5-(6-D-ribitylamino-2,4-dihydroxypyrimidin-5-yl)-1-pentyl-phosphonic acid	445357
5-(7-(4-(4,5-dihydro-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	55717
5-(7-(6-chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	5289564
5-(Aminomethyl)-6-(2,4-Dichlorophenyl)-2-(3,5-Dimethoxyphenyl)Pyrimidin-4-Amine	448436
5-(DIMETHYLAMINO)-1-NAPHTHALENESULFONIC ACID(DANSYL ACID)	1792
5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID	4474224
5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid	49866700
5-(Hydroxy-Methyl-Amino)-3-Methyl-Pyrrolidine-2-Carboxylic Acid	46936240
5-(PARA-NITROPHENYL PHOSPHONATE)-PENTANOIC ACID	3256861
5-(acetylamino)-3,5-dideoxy-3-fluoro-D-erythro-alpha-L-manno-non-2-ulopyranosonic acid	448471
5-(dodecylthio)-1H-1,2,3-triazole-4-carboxylic acid	24180714
5-(hexahydro-2-oxo-1H-thieno[3,4-D]imidazol-6-yl)pentanal	11840927
5-(hydroxymethyl)-2-furaldehyde	237332
5-ACETAMIDO-5,6-DIHYDRO-4-HYDROXY-6-ISOBUTOXY-4H-PYRAN-2-CARBOXYLIC ACID	46937111
5-ALPHA-PREGNANE-3-BETA-OL-HEMISUCCINATE	5289324
5-AMINO-2-{4-[(4-AMINOPHENYL)SULFANYL]PHENYL}-1H-ISOINDOLE-1,3(2H)-DIONE	1202104
5-AMINO-6-CYCLOHEXYL-4-HYDROXY-2-ISOPROPYL-HEXANOIC ACID	5287976
5-Alpha-Androstane-3-Beta,17beta-Diol	242332
5-Amidino-Benzimidazole	1800
5-Amino 6-Nitro Uracil	4369374
5-Amino-3-Methyl-Pyrrolidine-2-Carboxylic Acid	5289579
5-Amino-6-cyclohexyl-4-hydroxy-2-isobutyl-hexanoic acid	6323244
5-Aminoimidazole Ribonucleoside	448820
5-Aminoisoquinoline	70766
5-Aminouracil	13611
5-BROMO-2-{[(4-CHLOROPHENYL)SULFONYL]AMINO}BENZOIC ACID	1069140
5-Benzylacyclouridine	54929
5-Bromo-2'-deoxyuridine 5'-(dihydrogen phosphate)	93036
5-Bromo-N-[(2S)-2,3-dihydroxypropoxy]-3,4-difluoro-2-[(2-fluoro-4-iodophenyl)amino]benzamide	448535
5-Bromo-N[2-(Dimethylamino)Ethyl]-9-Aminoacridine-4-Carboxamide	447088
5-Bromoindirubin	403165
5-Bromonicotinamide	1808
5-Bromothienyldeoxyuridine	446725
5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE	2740174
5-CHLORO-N-((1R,2S)-2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO) CYCLOPENTYL)THIOPHENE-2-CARBOXAMIDE	9954980
5-CHLORO-N-(2-(4-(2-OXOPYRIDIN-1(2H)-YL)BENZAMIDO)ETHYL)THIOPHENE-2-CARBOXAMIDE	10250490
5-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE	9549259
5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE	42628063
5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE	9884318
5-CYANO-N-(2,5-DIMETHOXYBENZYL)-6-ETHOXYPYRIDINE-2-CARBOXAMIDE	9543521
5-Carbamoyl-1,1':4',1''-terphenyl-3-carboxylic acid	5287459
5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide	46936633
5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide	75243724
5-Chloro-N-{(3S)-1-[(2S)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1H-indole-2-sulfonamide	9549257
5-Chloro-thiophene-2-carboxylic acid ((3S,4S)-1-{[2-fluoro-4-(2-oxo-2H-pyridin-1-yl)-phenylcarbamoyl]-methyl}-4-hydroxy-pyrrolidin-3-yl)-amide	11979006
5-Chloryl-2,4,6-quinazolinetriamine	4627204
5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE	708346
5-ETHYL-3-[(2-METHOXYETHYL)METHYLAMINO]-6-METHYL-4-(3-METHYLBENZYL)PYRIDIN-2(1H)-ONE	486953
5-Exo-Hydroxycamphor	447414
5-Exo-Hydroxycamphor	440017
5-Exo-Hydroxycamphor	20057218
5-Exo-Hydroxycamphor	9543191
5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE	448890
5-FLUOROINDOLE PROPANOL PHOSPHATE	1819
5-Fluorolevulinic Acid	131153
5-Formyl-2'-deoxy-cytidine-5'-monophosphate	15081829
5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE	656952
5-HYDROXY-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-2-ONE	46937045
5-HYDROXY-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-2-ONE	16122607
5-Heptyl-6-hydroxy-1,3-benzothiazole-4,7-dione	5288033
5-Hydroxy-N-Propargyl-1(R)-Aminoindan	5289289
5-Hydroxyamino-3-Methyl-Pyrrolidine-2-Carboxylic Acid	49866701
5-Hydroxyamino-3-Methyl-Pyrrolidine-2-Carboxylic Acid	46936339
5-Hydroxymethyl-Chonduritol	5288564
5-Imino-4-(2-trifluoromethyl-phenylazo)-5H-pyrazol-3-ylamine	11840992
5-Iodo-2'-Deoxyuridine-5'-Monophosphate	449489
5-Iodouracil	69672
5-METHYL-2-[(PHENYLSULFONYL)AMINO]BENZOIC ACID	6102684
5-METHYL-3-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YLCARBAMOYL)-HEXANOIC ACID	5289314
5-Mercapto-2-Nitro-Benzoic Acid	123648
5-Mercaptoethanol-2-decenoyl-coenzyme A	5288793
5-Mercaptoethanol-2-decenoyl-coenzyme A	49867291
5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione	4469805
5-Methoxy-N,N-diisopropyltryptamine	151182
5-Methoxybenzimidazole	78598
5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione	1836
5-Methylpyrrole	12023
5-N-Allyl-arginine	5287706
5-Nitro-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione	446835
5-Nitroindazole	21501
5-Nitroso-6-ribityl-amino-2,4(1H,3H)-pyrimidinedione	6323394
5-O-phosphono-alpha-D-ribofuranosyl diphosphate	7339
5-Oxo-L-Norleucine	5289072
5-Oxoprolinal	130336
5-PENTYL-2-PHENOXYPHENOL	5274976
5-Phenylsulfanyl-2,4-Quinazolinediamine	446244
5-Phosphoarabinonic Acid	191445
5-Phosphoribosyl-1-(Beta-Methylene) Pyrophosphate	448176
5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE	5289247
5-Thio-a/B-D-Mannopyranosylamine	448267
5-[(1S)-1-(3-chlorophenyl)ethoxy]quinazoline-2,4-diamine	24778299
5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE	447766
5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	24875320
5-[(3AS,4R,6AR)-2-OXOHEXAHYDRO-1H-THIENO[3,4-D]IMIDAZOL-4-YL]PENTANOIC ACID	638035
5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	44144380
5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	44144379
5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	44144378
5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	25093369
5-[(3S)-3-(2-methoxybiphenyl-4-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine	25195365
5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE	24971313
5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine	446245
5-[(5-fluoro-3-methyl-1H-indazol-4-yl)oxy]benzene-1,3-dicarbonitrile	25218427
5-[(Z)-(5-Chloro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-N,2,4-trimethyl-1H-pyrrole-3-carboxamide	11840911
5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide	18794
5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One	446286
5-[1-(4-methoxyphenyl)-1H-benzimidazol-6-yl]-1,3,4-oxadiazole-2(3H)-thione	25181321
5-[1-(Acetylamino)-3-Methylbutyl]-2,5-Anhydro-3,4-Dideoxy-4-(Methoxycarbonyl)Pentonic Acid	449201
5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole	44129621
5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol	185914
5-[2-(TRIFLUOROMETHOXY)PHENYL]-2-FUROIC ACID	834826
5-[2-(TRIFLUOROMETHYL)PHENYL]-2-FUROIC ACID	647499
5-[3-(2,5-dimethoxyphenyl)prop-1-yn-1-yl]-6-ethylpyrimidine-2,4-diamine	25058133
5-[3-(2-METHOXYPHENYL)-1H-PYRROLO[2,3-B]PYRIDIN-5-YL]-N,N-DIMETHYLPYRIDINE-3-CARBOXAMIDE	16750094
5-[3-(BENZYLAMINO)PHENYL]-4-BROMO-3-(CARBOXYMETHOXY)THIOPHENE-2-CARBOXYLIC ACID	17758920
5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid	5287429
5-[4-(2-Hydroxyethyl)-1-piperidinyl]-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione	446505
5-[4-(DIMETHYLAMINO)PHENYL]-6-[(6-MORPHOLIN-4-YLPYRIDIN-3-YL)ETHYNYL]PYRIMIDIN-4-AMINE	11987868
5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine	3537
5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE	11957417
5-[Bis(2-bromoethyl)amino]-N-(2,3-dioxopropyl)-2,4-dinitrobenzamide	5287756
5-[Bis-2(Chloro-Ethyl)-Amino]-2,4-Dintro-Benzamide	126690
5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine	10247560
5-amino-1,3,4-thiadiazole-2-thiol	2723847
5-amino-1-(4-chlorophenyl)-1H-pyrazole-4-carbonitrile	639097
5-amino-2,4,6-tribromobenzene-1,3-dicarboxylic acid	18432427
5-amino-2-methyl-N-[(1R)-1-naphthalen-1-ylethyl]benzamide	24941262
5-aminonaphthalene-2-sulfonic acid	8408
5-androstenedione	160531
5-benzyl-1,3-thiazol-2-amine	691952
5-beta-D-ribofuranosylnicotinamide adenine dinucleotide	5287958
5-beta-D-ribofuranosylnicotinamide adenine dinucleotide	444215
5-bromo-3-(pyrrolidin-1-ylsulfonyl)-1H-indole-2-carboxamide	11984575
5-bromo-N-(3-chloro-2-(4-(prop-2-ynyl)piperazin-1-yl)phenyl)furan-2-carboxamide	44224261
5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile	24971312
5-chloro-N-[(3R)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide	42628060
5-chloro-N-{4-[(1R)-1,2-dihydroxyethyl]phenyl}-1H-indole-2-carboxamide	24883477
5-deoxyflavanone	114829
5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide	135566412
5-fluoro-2'-deoxycytidine	515328
5-fluoro-2'-deoxyuridine-5'-monophosphate	8642
5-fluoro-beta-L-gulosyl fluoride	131704225
5-fluoro-beta-L-gulosyl fluoride	46936552
5-fluoro-beta-L-gulosyl fluoride	17754007
5-fluorotryptophan	9577
5-fluorouridine	9427
5-hydroxy-4-(7-methoxy-1,1-dioxido-2H-1,2,4-benzothiadiazin-3-yl)-2-(3-methylbutyl)-6-phenylpyridazin-3(2H)-one	135566418
5-hydroxymethyl-5,6-dihydrofolic acid	135403828
5-hydroxynaphthalene-1-sulfonamide	87031
5-hydroxyvaleric acid	25945
5-imino-4-(3-trifluoromethyl-phenylazo)-5H-pyrazol-3-ylamine	11840988
5-iodotubercidin	97297
5-methoxy-N,N-dimethyltryptamine	1832
5-methyl-2'-deoxypseudouridine	445537
5-methyl-2'-fluoroarauracil F-18	11065133
5-methyl-6-phenylquinazoline-2,4-diamine	25271556
5-methyl-N-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine	25263414
5-methylbenzimidazole	11979
5-methylcytidine 5'-monophosphate	192785
5-methyltetrahydrofolic acid	135415868
5-monophosphate-9-beta-D-ribofuranosyl xanthine	6323540
5-phenyl-1H-indazol-3-amine	11492186
5-phenyl-2-keto-valeric acid	13294447
5-phenylpentanoic acid	16757
5-phospho-D-arabinohydroxamic acid	446761
5-{3-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2-METHYL-PHENOXY}-PENTANOIC ACID	5326887
5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE	6914633
5-{[(4-AMINO-3-CHLORO-5-FLUOROPHENYL)SULFONYL]AMINO}-1,3,4-THIADIAZOLE-2-SULFONAMIDE	11069133
5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine	24978486
5-{[1-(2-fluorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine	23729147
5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine	448672
5H-pyrrolo[3,2-d]pyrimidin-4-amine	5287565
5R-(3,4-DICHLOROPHENYLMETHYL)-3-(2-THIOPHENESULFONYLAMINO)-4-OXO-2-THIONOTHIAZOLIDINE	46937057
5alpha-androstane-3alpha,17beta-diol	15818
5alpha-androstane-3beta,17alpha-diol	446934
5beta-dihydrotestosterone	11302
6'-Methyl-Thiamin Diphosphate	4477692
6((S)-3-Benzylpiperazin-1-Yl)-3-(Naphthalen-2-Yl)-4-(Pyridin-4-Yl)Pyrazine	4369379
6,11-DIHYDRO-11-ETHYL-6-METHYL-9-NITRO-5H-PYRIDO[2,3-B][1,5]BENZODIAZEPIN-5-ONE	447012
6,4'-Dihydroxy-3-Methyl-3',5'-Dibromoflavone	128600
6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE	121750
6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one	3815
6,7,8,9-TETRAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOHEPTA[B]PYRAN-2-ONE	54708746
6,7-DIMETHOXY-4-[(3R)-3-(2-NAPHTHYLOXY)PYRROLIDIN-1-YL]QUINAZOLINE	15991588
6,7-dioxo-5H-8-ribitylaminolumazine	447426
6,8-DIMERCAPTO-OCTANOIC ACID AMIDE	445160
6-(2,3,4,5,6,7-HEXAHYDRO-2,4,4-TRIMETHYL-1-METYLENEINDEN-2-YL)-3-METHYLHEXA-2,4-DIENOIC ACID	5289278
6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE	6914629
6-(2,6-DIMETHOXYPHENYL)PYRIDO[2,3-D]PYRIMIDINE-2,7-DIAMINE	21850055
6-(2,6-dibromophenyl)pyrido[2,3-d]pyrimidine-2,7-diamine	5328120
6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE	6323178
6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Hexanoic Acid	446904
6-(2-fluorobenzyl)-2,4-dimethyl-4,6-dihydro-5H-thieno[2',3':4,5]pyrrolo[2,3-d]pyridazin-5-one	654376
6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	46937158
6-(2-phenoxyethoxy)-1,3,5-triazine-2,4-diamine	25271557
6-(3',5'-DIMETHYLBENZYL)-1-ETHOXYMETHYL-5-ISOPROPYLURACIL	3457
6-(3,4-DIHYDROXYBENZYL)-3-ETHYL-1-(2,4,6-TRICHLOROPHENYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4(5H)-ONE	135402970
6-(3-AMINOPHENYL)-N-(TERT-BUTYL)-2-(TRIFLUOROMETHYL)QUINAZOLIN-4-AMINE	5288016
6-(3-AMINOPROPYL)-4,9-DIMETHYLPYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE	6540255
6-(3-BROMO-2-NAPHTHYL)-1,3,5-TRIAZINE-2,4-DIAMINE	13373715
6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID	10708341
6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one	24875319
6-(4-{(1S,2S)-2-AMINO-1-[(DIMETHYLAMINO)CARBONYL]-3-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-3-OXOPROPYL}PHENYL)-1H-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-4-IUM	10320144
6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2H)-one	5287540
6-(5-BROMO-2-HYDROXYPHENYL)-2-OXO-4-PHENYL-1,2-DIHYDROPYRIDINE-3-CARBONITRILE	1235170
6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE	9547890
6-(DIFLUORO-PHOSPHONO-METHYL)-NAPHTHALENE-2-CARBOXYLIC ACID	1854
6-(Dihydroxy-Isobutyl)-Thymine	1855
6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid	5289084
6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid	6323459
6-(Hydroxyethyldithio)-8-(Aminomethylthio)Octanoic Acid	3274883
6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine	447732
6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine	5289495
6-(Octahydro-1h-Indol-1-Ylmethyl)Decahydroquinazoline-2,4-Diamine	17754203
6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid	444763
6-(adenosine tetraphosphate-methyl)-7,8-dihydropterin	135509074
6-(cyclohexylamino)-9-[2-(4-methylpiperazin-1-yl)-ethyl]-9H-purine-2-carbonitrile	5288616
6-(cyclohexylsulfanyl)-1-(ethoxymethyl)-5-(1-methylethyl)pyrimidine-2,4(1H,3H)-dione	444706
6-AMINO-3,7-DIHYDRO-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE	135483591
6-AMINO-4-[2-(4-METHOXYPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE	135476766
6-AMINO-4-[2-(4-METHYLPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE	135414394
6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE	1720
6-Amino-4-Hydroxymethyl-Cyclohex-4-Ene-1,2,3-Triol	193758
6-Aminohexyl-uridine-C1,5'-diphosphate	448803
6-BENZYL-1-BENZYLOXYMETHYL-5-ISOPROPYL URACIL	446515
6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE	9952008
6-Bromo-1-hexanol	77970
6-CARBAMIMIDOYL-2-[2-HYDROXY-5-(3-METHOXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID	5496862
6-CARBAMIMIDOYL-2-[2-HYDROXY-6-(4-HYDROXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID	448123
6-CARBAMIMIDOYL-4-(3-HYDROXY-2-METHYL-BENZOYLAMINO)-NAPHTHALENE-2-CARBOXYLIC ACID METHYL ESTER	6852141
6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE	135457822
6-CHLORO-3-(DICHLOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE 1,1-DIOXIDE	5560
6-CHLORO-3-(DICHLOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE 1,1-DIOXIDE	6604229
6-CHLORO-4-(CYCLOHEXYLOXY)-3-ISOPROPYLQUINOLIN-2(1H)-ONE	448729
6-CHLORO-4-(CYCLOHEXYLOXY)-3-PROPYLQUINOLIN-2(1H)-ONE	448724
6-CHLORO-4-(CYCLOHEXYLSULFANYL)-3-PROPYLQUINOLIN-2(1H)-ONE	448727
6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE	6540289
6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE	6852168
6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}-1-BENZOTHIOPHENE-2-SULFONAMIDE	9549258
6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE	4565
6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE	447649
