DrugName	CID
glycopyrronium bromide_MCF7_UP	
glycylryanodine	44275859
glycyrrhizin	14982
glycyrrhizin	128229
glycyrrhizin	3495
glycyrrhizin	46783814
glycyrrhizin	45358130
glycyrrhizin	16395512
glycyrrhizin	16213698
glycyrrhizin	44260118
go 6983	3499
goserelin	5311128
gossypol	3503
gossypol_HL60_DOWN	
gossypol_HL60_UP	
gossypol_MCF7_DOWN	
gossypol_MCF7_UP	
gossypol_PC3_UP	
gpi-1046	445501
gramine_HL60_UP	
gramine_MCF7_DOWN	
gramine_MCF7_UP	
gramine_PC3_UP	
grandisine D	16040172
grandisine D	44583887
granisetron	5284566
granisetron	86287410
griseofulvin	441140
griseofulvin_HL60_DOWN	
griseofulvin_MCF7_DOWN	
gsno	104858
guaiacol	460
guaiazulene	3515
guaifenesin_HL60_UP	
guanabenz	5702063
guanabenz	3517
guanabenz	5353646
guanabenz_MCF7_UP	
guanabenz_PC3_UP	
guanethidine sulfate	86471
guanethidine sulfate	65328
guanethidine sulfate	3518
guanethidine sulfate	60196261
guanethidine sulfate	56927690
guanethidine_MCF7_DOWN	
guanfacine hydrochloride	71401
guanfacine_MCF7_DOWN	
guanfacine_PC3_UP	
guanidine	3520
guanine	135398634
guanosine	135398635
guanosine diphosphate mannose	135398627
guanosine tetraphosphate	135398637
guanylyl imidodiphosphate	135403657
gv 150013	9850043
gv 150013	5311147
gw8510	3536
gw8510(D2 Roche)	
gymnochrome E	135894458
h-89	449241
hCGRPalpha	
halazone	3552
halcinonide	443943
halcinonide_HL60_DOWN	
halcinonide_HL60_UP	
halcinonide_MCF7_UP	
halcinonide_PC3_DOWN	
halcinonide_PC3_UP	
halisulfate 1	
halofantrine_HL60_DOWN	
halofantrine_HL60_UP	
halofantrine_MCF7_DOWN	
halofantrine_MCF7_UP	
haloperidol	3559
haloperidol_MCF7_UP	
haloperidol_PC3_UP	
haloprogin	3561
halothane	3562
haloxysterol A	44407168
haloxysterol B	11690845
haloxysterol C	44407175
haloxysterol D	44407203
harmaline	3564
harmaline_MCF7_DOWN	
harmaline_PC3_DOWN	
harmaline_PC3_UP	
harmalol	3565
harman_HL60_DOWN	
harman_HL60_UP	
harmine_HL60_DOWN	
harmine_HL60_UP	
harmine_MCF7_DOWN	
harmine_MCF7_UP	
harmine_PC3_DOWN	
harmine_PC3_UP	
harmol_HL60_DOWN	
harmol_HL60_UP	
harmol_MCF7_DOWN	
harmol_MCF7_UP	
harmol_PC3_DOWN	
harmol_PC3_UP	
hecogenin	91453
hecogenin_HL60_DOWN	
hecogenin_MCF7_UP	
hecogenin_PC3_DOWN	
helenalin-2-methylbutyrate	44409560
helenalinmethacrylate	25845235
heliotrine_PC3_DOWN	
heliotrine_PC3_UP	
helveticoside_HL60_DOWN	
helveticoside_HL60_UP	
helveticoside_MCF7_DOWN	
helveticoside_MCF7_UP	
helveticoside_PC3_DOWN	
helveticoside_PC3_UP	
heme	26945
heme	4973
heme	444098
heme	444097
heme	53356659
hemicholinium_PC3_UP	
hemin	
heptachlor	3589
herbimycin a	5311102
herbimycin a	6436247
herbimycin a	71308580
herbimycin a	3591
herbimycin a	16760502
herbimycin a	5477282
herbimycin a	122173086
herbimycin a	13491581
herkinorin	11431898
hesperadin	135421442
hesperetin	72281
hesperetin_HL60_DOWN	
hesperetin_HL60_UP	
hesperetin_PC3_DOWN	
hesperetin_PC3_UP	
hesperidin	10621
hesperidin_HL60_UP	
hesperidin_MCF7_UP	
hesperidin_PC3_DOWN	
hesperidin_PC3_UP	
heterocyclic urea, 33(D2 Roche)	
hexachlorophene	3598
hexadec-9-enoic acid	5282745
hexadecanal	984
hexamethonium	3604
hexamethonium bromide_HL60_DOWN	
hexamethonium bromide_PC3_DOWN	
hexamethonium bromide_PC3_UP	
hexestrol	192197
hexestrol	3606
hexestrol	6432746
hexestrol	234907
hexestrol_HL60_DOWN	
hexestrol_HL60_UP	
hexestrol_MCF7_UP	
hexestrol_PC3_DOWN	
hexestrol_PC3_UP	
hexetidine_HL60_DOWN	
hexetidine_HL60_UP	
hexetidine_MCF7_UP	
hexetidine_PC3_DOWN	
hexetidine_PC3_UP	
hexylcaine_HL60_DOWN	
hexylcaine_HL60_UP	
hexylcaine_PC3_DOWN	
hinokitiol	3611
histamine	774
hmba	
homatropine methylbromide	10429215
homatropine methylbromide	6646
homatropine methylbromide	5702066
homatropine methylbromide	73416022
homatropine methylbromide	60148388
homatropine_PC3_DOWN	
homochlorcyclizine_HL60_UP	
homochlorcyclizine_MCF7_UP	
homochlorcyclizine_PC3_UP	
homoepibatidine	44327552
homoharringtonine	285033
huprine x	3632
huprine x	5288588
huprine x	44412186
hycanthone_HL60_DOWN	
hycanthone_HL60_UP	
hycanthone_MCF7_DOWN	
hycanthone_MCF7_UP	
hycanthone_PC3_DOWN	
hycanthone_PC3_UP	
hydralazine	3637
hydralazine_PC3_DOWN	
hydrastine hydrochloride_HL60_DOWN	
hydrastine hydrochloride_PC3_DOWN	
hydrochloric acid	313
hydrochlorothiazide	3639
hydrochlorothiazide_PC3_UP	
hydrocinnamic acid	107
hydrocortisone	5754
hydrocortisone sodium phosphate	441406
hydrocortisone sodium phosphate	441407
hydrocortisone sodium phosphate	68511084
hydrocortisone sodium phosphate	129893673
hydrocortisone_MCF7_UP	
hydrocortisone_PC3_DOWN	
hydrocortisone_PC3_UP	
hydrocotarnine_HL60_DOWN	
hydrocotarnine_HL60_UP	
hydrocotarnine_MCF7_UP	
hydrocotarnine_PC3_UP	
hydroflumethiazide	3647
hydroflumethiazide_PC3_UP	
hydrogen cyanide	768
hydrogen peroxide	784
hydrogen sulfide	402
hydrohalisulfate 1	10874329
hydromorphone	5284570
hydroorotic acid	648
hydroquinine_HL60_UP	
hydroquinine_MCF7_DOWN	
hydroquinine_MCF7_UP	
hydroquinine_PC3_DOWN	
hydroquinine_PC3_UP	
hydroquinone	785
hydrosulfide	5047209
hydroxychloroquine	3652
hydroxylamine	787
hydroxymethylbilane	788
hydroxyprogesterone	6238
hydroxyurea	3657
hydroxyzine	3658
hydroxyzine_MCF7_UP	
hydroxyzine_PC3_UP	
hymecromone_PC3_DOWN	
hyoscyamine	154417
hyoscyamine	174174
hyoscyamine	64692
hyoscyamine	3661
hyoscyamine	5318386
hyoscyamine	6931560
hyoscyamine	637577
hyoscyamine_HL60_DOWN	
hyoscyamine_HL60_UP	
hyoscyamine_PC3_DOWN	
hyperforin	441298
hypericin	3663
hypoxanthine	135398638
ibudilast	3671
ibuprofen	3672
idarubicin hydrochloride	636362
idazoxan_MCF7_UP	
idazoxan_PC3_DOWN	
idazoxan_PC3_UP	
idebenone	3686
idoxuridine	5905
idoxuridine_MCF7_UP	
idoxuridine_PC3_DOWN	
idoxuridine_PC3_UP	
ifenprodil_HL60_DOWN	
ifenprodil_PC3_DOWN	
ifenprodil_PC3_UP	
ifosfamide	3690
ifosfamide_MCF7_UP	
ifosfamide_PC3_DOWN	
ifosfamide_PC3_UP	
igernellin	9947690
ikarugamycin_MCF7_UP	
ilimaquinone	72291
iloprost_MCF7_DOWN	
imatinib_MCF7_UP	
imatinib_PC3_DOWN	
imetit	3692
imidapril	5464343
imidazole	795
imidurea_PC3_DOWN	
imidurea_PC3_UP	
imipenem_MCF7_DOWN	
imipenem_MCF7_UP	
imipenem_PC3_UP	
imipramine	3696
imipramine_PC3_UP	
indane-5-sulfonamide	96876
indapamide	3702
indapamide_PC3_UP	
indinavir	5362440
indirubin deriv. 7a	
indirubin-3-acetoxime	136043837
indirubin-3-methoxime	136043836
indirubin-5-sulphonate	3708
indocyanine green	11967809
indocyanine green	5282412
indocyanine green	19190
indocyanine green	5284572
indocyanine green	92132757
indole	798
indole, 20	9856809
indole-3-acetic acid	802
indolo[3,2-b]carbazole	114764
indometacin_MCF7_DOWN	
indometacin_MCF7_UP	
indometacin_PC3_DOWN	
indometacin_PC3_UP	
indometacin_SKMEL5_UP	
indomethacin	3715
indoprofen	3718
indoprofen_PC3_DOWN	
indoprofen_PC3_UP	
inosine	135398641
inosine triphosphate	135398643
inositol 1,3,4,5-tetrakisphosphate	107758
inositol 1-phosphate	107737
iobenguane_PC3_DOWN	
iocetamic acid_PC3_UP	
iodine	807
iodixanol	3724
iodoacetamide	3727
iodoquinol	3728
iodosulpride	122245
iohexol_HL60_DOWN	
iohexol_HL60_UP	
iohexol_PC3_UP	
iomeprol	3731
ionomycin	6912226
ionomycin_MCF7_DOWN	
ionomycin_MCF7_UP	
iopamidol	65492
iopamidol_HL60_DOWN	
iopamidol_MCF7_UP	
iopamidol_PC3_UP	
iopanoic acid_HL60_DOWN	
iopanoic acid_HL60_UP	
iopromide_HL60_DOWN	
iopromide_HL60_UP	
iopromide_PC3_DOWN	
ioversol_HL60_DOWN	
ioversol_PC3_UP	
ioxaglic acid	3742
ioxaglic acid_HL60_DOWN	
ioxeol	
ipratropium	657309
ipratropium	3746
ipratropium	6604365
ipratropium	25897919
ipratropium bromide_HL60_DOWN	
ipratropium bromide_HL60_UP	
ipriflavone	3747
iproniazid	3748
iproniazid_HL60_DOWN	
iproniazid_PC3_DOWN	
irbesartan	3749
irinotecan	60838
irinotecan_MCF7_DOWN	
irinotecan_MCF7_UP	
irinotecan_PC3_DOWN	
irinotecan_PC3_UP	
isaindigotone	135433966
iso-OMPA	5420
isoPPADS	3978952
isocarboxazid	3759
isocarboxazid_HL60_UP	
isocarboxazid_PC3_UP	
isochroman mono-carboxylic acid	44139929
isocitric acid	1198
isoconazole_HL60_DOWN	
isoconazole_HL60_UP	
isoconazole_MCF7_UP	
isoconazole_PC3_UP	
isocorydine_PC3_DOWN	
isocorydine_PC3_UP	
isoetarine_HL60_DOWN	
isoetarine_HL60_UP	
isoetarine_MCF7_UP	
isoetarine_PC3_DOWN	
isoetarine_PC3_UP	
isoetharine	3762
isoflupredone_HL60_DOWN	
isoflupredone_HL60_UP	
isoflupredone_MCF7_DOWN	
isoflupredone_PC3_DOWN	
isoflupredone_PC3_UP	
isoflurane	3763
isoformononetin	3764
isogemichalcone C	10143276
isogoiazensolide	10247932
isogranulatimide	135418335
isojaspic acid	46907602
isoliquiritigenin	638278
isometheptene_MCF7_DOWN	
isoniazid	3767
isoniazid_PC3_UP	
isopentenyl pyrophosphate	1195
isopropamide	3775
isopropamide iodide_HL60_DOWN	
isopropamide iodide_HL60_UP	
isopropamide iodide_PC3_DOWN	
isopropanol	3776
isoproterenol	3779
isoquinoline antagonist, 5h	10473280
isoquinoline antagonist, 5m	24768203
isorhamnetin 3-O-rhamnoside	23634491
isosorbide	12597
isosorbide_HL60_DOWN	
isosorbide_HL60_UP	
isothiazolidinone	
isotretinoin_HL60_DOWN	
isotretinoin_HL60_UP	
isotretinoin_MCF7_UP	
isotretinoin_PC3_DOWN	
isotretinoin_PC3_UP	
isoxazolecarboxylic acid	11286453
isoxicam_MCF7_DOWN	
isoxicam_MCF7_UP	
isoxsuprine	3783
isoxsuprine_HL60_DOWN	
isoxsuprine_HL60_UP	
isoxsuprine_PC3_DOWN	
isoxsuprine_PC3_UP	
isradipine	3784
isradipine_HL60_DOWN	
isradipine_PC3_DOWN	
isradipine_PC3_UP	
itraconazole	55283
itraconazole	3793
itraconazole	6917738
itraconazole	14179013
itraconazole	45039617
itraconazole	14179008
ivermectin_HL60_DOWN	
ivermectin_MCF7_DOWN	
ivermectin_MCF7_UP	
jaspaquinol	10110469
jaspic acid	10179787
jaspic acid	46907574
jasplakinolide	9831636
jasplakinolide	6436289
jasplakinolide	3800
jasplakinolide	25241877
jasplakinolide	5351343
jasplakinolide	73619
josamycin	5282165
josamycin	28107
josamycin	5284579
josamycin	6419972
josamycin	5474986
josamycin	137706167
josamycin	122174042
josamycin	134692189
josamycin	126969097
josamycin_HL60_UP	
juglone	3806
juvenile hormone III	5281523
juvenile hormone III	5367549
juvenile hormone III	91134
juvenile hormone III	168080
k-252a	3035817
k-252a	3813
k-252a	490561
k-252a	9912413
k-252a	98053103
k-252a	9912410
k-252a	11612445
k-252a	9912412
kaempferol	5280863
kaempferol_HL60_DOWN	
kaempferol_HL60_UP	
kaempferol_MCF7_DOWN	
kaempferol_MCF7_UP	
kaempferol_PC3_DOWN	
kaempferol_PC3_UP	
kainic acid	10255
kamebakaurin	13945489
kamebakaurin	3819
kamebakaurin	146159648
kamebakaurin	134715224
kanamycin	6032
karakoline_PC3_UP	
kawain_HL60_DOWN	
kawain_MCF7_DOWN	
kawain_MCF7_UP	
kawain_PC3_DOWN	
kawain_PC3_UP	
kazinol C	21637679
kelatorphan	123982
kenpaullone	3820
kenpaullone(D2 Roche)	
keratan sulfate	446715
ketamine	3821
ketanserin_MCF7_DOWN	
ketanserin_PC3_DOWN	
ketanserin_PC3_UP	
ketoconazole	456201
ketoconazole	47576
ketoconazole	3823
ketoconazole	5702077
ketoconazole	73951506
ketoconazole_HL60_DOWN	
ketoconazole_HL60_UP	
ketoconazole_PC3_DOWN	
ketoconazole_PC3_UP	
ketoprofen	3825
ketoprofen_PC3_DOWN	
ketoprofen_PC3_UP	
ketorolac	3826
ketorolac_MCF7_UP	
ketotifen	3827
khellin_HL60_DOWN	
khellin_PC3_DOWN	
kinetin	3830
kinetin_HL60_DOWN	
kinetin_HL60_UP	
kinetin_MCF7_DOWN	
kinetin_MCF7_UP	
kinetin_PC3_UP	
kn-93	5312122
kojic acid	3840
kuwanon J	10394786
kuwanon J	13194889
kuwanon R	
kuwanon V	
kynurenic acid	3845
kynurenine	846
l-Alanyl-l-glutamine	123935
labetalol	3869
labetalol_HL60_DOWN	
labetalol_HL60_UP	
labetalol_MCF7_DOWN	
labetalol_PC3_DOWN	
labetalol_PC3_UP	
lactacystin	6610292
lactic acid	612
lactisole	23670520
lactobionic acid_HL60_DOWN	
lactose	6134
lactulose	11333
lactulose	3872
lactulose	11024312
lactulose	16217605
lactulose	131839611
lamine	
lamivudine	60825
lamotrigine	3878
lanatoside C	656630
lanatoside C_HL60_DOWN	
lanatoside C_HL60_UP	
lanatoside C_MCF7_DOWN	
lanatoside C_MCF7_UP	
lanatoside C_PC3_DOWN	
lanatoside C_PC3_UP	
lanosterol	246983
lansoprazole	3883
lansoprazole_HL60_DOWN	
lansoprazole_MCF7_UP	
lansoprazole_PC3_UP	
lasalocid_HL60_DOWN	
lasalocid_HL60_UP	
lasalocid_MCF7_UP	
lasalocid_PC3_DOWN	
lasalocid_PC3_UP	
latamoxef_HL60_DOWN	
latamoxef_HL60_UP	
latamoxef_MCF7_DOWN	
latamoxef_MCF7_UP	
latamoxef_PC3_DOWN	
latamoxef_PC3_UP	
latanoprost	5311221
latrunculin B	6436219
latrunculin a	445420
laudanosine_HL60_DOWN	
laudanosine_HL60_UP	
laudanosine_PC3_DOWN	
laudanosine_PC3_UP	
lauric acid	3893
lawsaritol	14890646
leachianone A	44593449
leflunomide	3899
leflunomide_HL60_DOWN	
leflunomide_HL60_UP	
leflunomide_MCF7_UP	
leflunomide_PC3_DOWN	
leflunomide_PC3_UP	
letrozole	3902
letrozole_HL60_DOWN	
letrozole_HL60_UP	
letrozole_MCF7_UP	
letrozole_PC3_DOWN	
letrozole_PC3_UP	
leucettamidine	20704716
leucettamine B	10037501
leucine enkephalin	461776
leucine enkephalin	90477426
leucine enkephalin	12797001
leucovorin	135403648
leukotriene C4	5280493
leukotriene D4	5280878
leukotriene E4	5280879
leukotriene-A4	
levamisole	26879
levamisole_HL60_DOWN	
levamisole_MCF7_DOWN	
levcycloserine_MCF7_DOWN	
levcycloserine_MCF7_UP	
levcycloserine_PC3_UP	
levobunolol_MCF7_DOWN	
levobunolol_PC3_DOWN	
levocabastine	54385
levodopa	6047
levodopa_PC3_DOWN	
levodopa_PC3_UP	
levomepromazine_MCF7_UP	
levomepromazine_PC3_UP	
levonordefrin	164739
levonorgestrel_HL60_DOWN	
levonorgestrel_HL60_UP	
levonorgestrel_MCF7_UP	
levonorgestrel_PC3_DOWN	
levonorgestrel_PC3_UP	
levopropoxyphene_PC3_DOWN	
levothyroxine sodium_MCF7_UP	
levothyroxine sodium_PC3_DOWN	
levothyroxine sodium_PC3_UP	
lfm-a13	54676905
licoagrochalcone A	11099375
licochalcone a	5318998
lidocaine	3676
lidocaine_PC3_DOWN	
lidocaine_PC3_UP	
lidoflazine_PC3_UP	
lincomycin	3000540
lincomycin_HL60_UP	
lindane	727
linear peptide of RES-701-1	77282233
linezolid	441401
linoleic acid	5280450
linoleic acid hydroperoxide	11369954
linolenic acid	5280934
liothyronine	5920
liothyronine_HL60_DOWN	
liothyronine_PC3_UP	
lipoamide	863
lisinopril	5362119
lisuride_MCF7_UP	
lithocholic acid_HL60_DOWN	
lithocholic acid_HL60_UP	
lividomycin A	72394
lobelanidine_PC3_DOWN	
lobelanidine_PC3_UP	
lobeline	101616
lobeline	3945
lobeline	736282
lobeline	5288703
lobeline_HL60_DOWN	
lobeline_HL60_UP	
lomefloxacin	3948
lomerizine	3949
lomustine	3950
lomustine_MCF7_DOWN	
lomustine_MCF7_UP	
lomustine_PC3_DOWN	
lomustine_PC3_UP	
lonidamine	39562
loperamide	3955
loperamide_MCF7_DOWN	
loperamide_MCF7_UP	
loperamide_PC3_UP	
loracarbef_HL60_DOWN	
loratadine	3957
lorazepam	3958
lorglumide_MCF7_UP	
lorglumide_PC3_UP	
losartan	3961
lovastatin	53232
lovastatin_HL60_DOWN	
lovastatin_HL60_UP	
lovastatin_MCF7_UP	
lovastatin_PC3_DOWN	
lovastatin_PC3_UP	
loxapine	3964
loxapine_HL60_UP	
loxapine_MCF7_UP	
loxapine_PC3_DOWN	
loxapine_PC3_UP	
lumichrome	5326566
lumicolchicine_MCF7_DOWN	
lumicolchicine_MCF7_UP	
lumicolchicine_PC3_DOWN	
luteolin	5280445
luteolin_HL60_DOWN	
luteolin_HL60_UP	
luteolin_MCF7_DOWN	
luteolin_MCF7_UP	
luteolin_PC3_DOWN	
luteolin_PC3_UP	
lycorine	72378
lycorine_HL60_DOWN	
lycorine_HL60_UP	
lycorine_MCF7_DOWN	
lycorine_MCF7_UP	
lycorine_PC3_DOWN	
lycorine_PC3_UP	
lymecycline_HL60_DOWN	
lymecycline_HL60_UP	
lymecycline_PC3_DOWN	
lynestrenol_HL60_UP	
lynestrenol_MCF7_UP	
lynestrenol_PC3_DOWN	
lynestrenol_PC3_UP	
lysergol_PC3_DOWN	
lysergol_PC3_UP	
lysophosphatidic acid	5497152
lysophosphatidic acid	44159357
lysophosphatidic acid	5311263
lysophosphatidic acid	5885531
lysophosphatidic acid	16219586
lysophosphatidic acid	44159252
lysophosphatidic acid	46173225
m-Anisidine	10824
m-Toluidine	7934
m-cresol	342
mGluR5 Antagonist, MTEP	9794218
macrocyclic tripeptide motif	44331282
mafenide	3998
mafenide_MCF7_DOWN	
mafenide_MCF7_UP	
makaluvamine N	135496970
makaluvamine N	135759434
malathion	4004
maleic acid	444266
malic acid	525
malonic acid	867
malononitrilamide-715	54686843
malotilate	4006
maltose	6255
maltose	439186
maltose	439341
maltose	294
maltose	11908385
maltose	12302673
maltose	45109807
maltose	10991489
maltotetraose	446495
maltotetraose	439639
maltotetraose	870
maltotetraose	44620953
maltotetraose	11115032
maltotetraose	134748002
maltotriose	439586
maltotriose	192826
maltotriose	871
maltotriose	134731361
maltotriose	46936192
maltotriose	91746257
maltotriose	6540298
manidipine	4008
mannose	18950
manoalide	6437368
manoalide	5942250
manoalide	5283542
manoalide	5353740
manumycin	6438330
manumycin	5387246
manumycin	53230011
manumycin	11981008
manzamine Y	10393120
manzamine Y	101914954
maprotiline	4011
maprotiline_MCF7_UP	
maprotiline_PC3_UP	
mazindol	4020
mebendazole	4030
mebendazole_HL60_DOWN	
mebendazole_HL60_UP	
mebendazole_MCF7_DOWN	
mebendazole_MCF7_UP	
mebendazole_PC3_DOWN	
mebendazole_PC3_UP	
mebeverine	4031
mebhydrolin_MCF7_DOWN	
mebudipine	10407950
mecamylamine	4032
mechlorethamine	4033
meclizine	4034
meclocycline	54676539
meclocycline_HL60_DOWN	
meclocycline_HL60_UP	
meclocycline_PC3_DOWN	
meclocycline_PC3_UP	
meclofenamate	4037
meclofenoxate_HL60_DOWN	
meclofenoxate_HL60_UP	
meclofenoxate_PC3_DOWN	
meclozine_HL60_DOWN	
meclozine_MCF7_UP	
meclozine_PC3_DOWN	
meclozine_PC3_UP	
medazepam	4041
medroxyprogesterone	10631
medrysone	247839
medrysone_HL60_DOWN	
medrysone_HL60_UP	
medrysone_PC3_DOWN	
medrysone_PC3_UP	
mefenamic acid	4044
mefenamic acid_HL60_DOWN	
mefenamic acid_HL60_UP	
mefenamic acid_MCF7_DOWN	
mefenamic acid_MCF7_UP	
mefexamide_PC3_UP	
mefloquine	4046
mefloquine	40692
mefloquine	456309
mefloquine	3000506
mefloquine	3000516
mefloquine	12986439
mefloquine_HL60_DOWN	
mefloquine_HL60_UP	
mefloquine_MCF7_DOWN	
mefloquine_MCF7_UP	
mefloquine_PC3_DOWN	
mefloquine_PC3_UP	
megestrol	19090
megestrol_HL60_DOWN	
megestrol_HL60_UP	
megestrol_MCF7_DOWN	
megestrol_MCF7_UP	
megestrol_PC3_UP	
meglumine	8567
meglumine_PC3_DOWN	
meglumine_PC3_UP	
melatonin_HL60_DOWN	
melatonin_MCF7_DOWN	
melatonin_PC3_DOWN	
melibiose	440658
melibiose	11458
melibiose	872
melibiose	46905267
melibiose	440656
melibiose	6602503
meloxicam	54677470
melphalan	460612
memantine	4054
memantine_HL60_DOWN	
memantine_HL60_UP	
memantine_PC3_UP	
menadione	4055
menadione_HL60_DOWN	
menadione_HL60_UP	
menadione_PC3_DOWN	
menadione_PC3_UP	
menatetrenone	5282367
mepacrine_HL60_DOWN	
mepacrine_HL60_UP	
mepacrine_MCF7_DOWN	
mepacrine_MCF7_UP	
mepenzolate	4057
mepenzolate bromide_PC3_DOWN	
meperidine	4058
mephenesin	4059
mephentermine_HL60_DOWN	
mephentermine_HL60_UP	
mephentermine_MCF7_UP	
mephenytoin_PC3_UP	
mepivacaine	4062
meprednisone	5284587
meprobamate	4064
meprylcaine_PC3_DOWN	
meptazinol_HL60_UP	
meptazinol_PC3_DOWN	
meptazinol_PC3_UP	
mepyramine_PC3_UP	
mequitazine	4066
merbromin	441373
merbromin	6419892
merbromin	413457
merbromin	54598522
merbromin	4068
merbromin_HL60_UP	
mercaptopurine_MCF7_DOWN	
mercaptopurine_MCF7_UP	
mercaptopurine_PC3_DOWN	
mercaptopurine_PC3_UP	
meropenem	441130
meropenem_HL60_DOWN	
meropenem_PC3_DOWN	
mesalazine_HL60_DOWN	
mesalazine_HL60_UP	
mesalazine_MCF7_DOWN	
mesalazine_MCF7_UP	
mesalazine_PC3_DOWN	
mescaline	4076
mesna	23662354
meso-2,3-Dimercaptosuccinic acid	2724354
meso-Erythritol	222285
mesoridazine	4078
mesoridazine_HL60_DOWN	
mestranol	6291
mestranol_HL60_UP	
mestranol_MCF7_UP	
mestranol_PC3_DOWN	
mestranol_PC3_UP	
meta-sirtinol	135461039
metacycline_MCF7_UP	
metaglidasen	9949411
metamizole sodium_PC3_DOWN	
metampicillin_MCF7_UP	
metampicillin_PC3_UP	
metanephrine_HL60_UP	
metanephrine_PC3_DOWN	
metanephrine_PC3_UP	
metaproterenol	4086
metaraminol_MCF7_DOWN	
metaraminol_MCF7_UP	
metaraminol_PC3_DOWN	
metaraminol_PC3_UP	
meteneprost_MCF7_DOWN	
meteneprost_MCF7_UP	
meteneprost_PC3_DOWN	
meteneprost_PC3_UP	
metergoline	28693
metergoline_HL60_UP	
metergoline_MCF7_DOWN	
metergoline_MCF7_UP	
metergoline_PC3_DOWN	
metergoline_PC3_UP	
metformin	4091
metformin_HL60_DOWN	
metformin_HL60_UP	
metformin_MCF7_DOWN	
metformin_MCF7_UP	
metformin_PC3_UP	
methacholine	1993
methadone	4095
methamidophos	4096
methanamine hydrochloride	6364545
methanandamide	6321351
methane	297
methanol	887
methanthelinium bromide_HL60_DOWN	
methapyrilene	4098
methapyrilene_PC3_DOWN	
methapyrilene_PC3_UP	
metharbital	4099
methazolamide	4100
methazolamide_HL60_DOWN	
methazolamide_HL60_UP	
methazolamide_PC3_DOWN	
methimazole	1349907
methiothepin	4106
methomyl	5353758
methomyl	4109
methomyl	5360521
methotrexate	126941
methotrexate_HL60_DOWN	
methotrexate_MCF7_DOWN	
methotrexate_MCF7_UP	
methotrexate_PC3_DOWN	
methoxamine	6082
methoxamine_HL60_UP	
methoxamine_PC3_DOWN	
methoxatin	1024
methoxsalen	4114
methoxsalen_MCF7_DOWN	
methoxsalen_PC3_DOWN	
methoxsalen_PC3_UP	
methoxy(phenyl)phosphinic acid	24913
methoxychlor	4115
methoxyflurane	4116
methyclothiazide	4121
methyl 4-[4-[4-(1,1,3-trioxo-1,2-benzothiazol-2-yl)butyl]piperazin-1-yl]-1H-indole-2-carboxylate	3037456
methyl N'-butylcarbamimidothioate	
methyl icosylphosphonofluoridate	44563660
methyl salicylate	4133
methyl triphenylacetate	231627
methylbenzethonium chloride_HL60_DOWN	
methylbenzethonium chloride_MCF7_UP	
methylbenzethonium chloride_PC3_DOWN	
methylbenzethonium chloride_PC3_UP	
methyldopa	38853
methyldopa_HL60_UP	
methyldopate_PC3_DOWN	
methylene blue	6099
methylergometrine_HL60_DOWN	
methylergometrine_HL60_UP	
methylergometrine_PC3_DOWN	
methylergometrine_PC3_UP	
methylergonovine	8226
methylglyoxal	880
methylisocitrate	5459784
methylone	45789647
methylphenidate	4158
methylprednisolone	6741
methylprednisolone_HL60_DOWN	
methylprednisolone_HL60_UP	
methylprednisolone_PC3_DOWN	
methylprednisolone_PC3_UP	
methyltestosterone	6010
methyprylon	4162
methysergide	9681
meticrane_HL60_DOWN	
meticrane_MCF7_DOWN	
meticrane_MCF7_UP	
metitepine_HL60_UP	
metitepine_MCF7_UP	
metixene_HL60_UP	
metixene_MCF7_UP	
metixene_PC3_UP	
metoclopramide	4168
metoclopramide_HL60_DOWN	
metoclopramide_HL60_UP	
metoclopramide_PC3_UP	
metolachlor	4169
metolazone	4170
metolazone_HL60_DOWN	
metolazone_PC3_DOWN	
metolazone_PC3_UP	
metoprolol	4171
metoprolol_HL60_DOWN	
metoprolol_HL60_UP	
metoprolol_MCF7_UP	
metoprolol_PC3_DOWN	
metoprolol_PC3_UP	
metrifonate_MCF7_UP	
metrizamide_HL60_UP	
metronidazole	4173
metronidazole_MCF7_DOWN	
metronidazole_MCF7_UP	
metronidazole_PC3_DOWN	
metronidazole_PC3_UP	
metyrapone	4174
metyrapone_MCF7_UP	
metyrapone_PC3_DOWN	
mevalolactone_HL60_DOWN	
mevalolactone_HL60_UP	
mevalolactone_MCF7_DOWN	
mevalolactone_MCF7_UP	
mevalolactone_PC3_DOWN	
mevalonic acid	439230
mevinphos	5355863
mexiletine_HL60_DOWN	
mexiletine_PC3_UP	
mezerein	24832075
mezerein	9549167
mezerein	6434191
mezerein	4179
mezerein	5353772
mezerein	5281382
mezerein	22833497
mezerein	134688330
mezerein	118701518
mianserin	4184
mianserin_MCF7_UP	
mianserin_PC3_UP	
miconazole	4189
miconazole_HL60_DOWN	
miconazole_MCF7_UP	
miconazole_PC3_UP	
microcystin RR	6438357
microxine	10061827
midazolam	4192
midecamycin	5282169
midecamycin	5128452
midecamycin	5382853
midecamycin	46783782
midecamycin	6392391
midecamycin	6915743
midecamycin	5388982
midecamycin	146158698
midecamycin	6278729
midecamycin	123133975
midecamycin	134693167
midecamycin_HL60_DOWN	
midecamycin_HL60_UP	
midecamycin_PC3_DOWN	
midecamycin_PC3_UP	
midodrine	4195
midodrine_HL60_DOWN	
mifepristone	55245
mifepristone_HL60_DOWN	
mifepristone_MCF7_DOWN	
mifepristone_MCF7_UP	
mifepristone_PC3_DOWN	
