DrugName	CID
nelfinavir	64143
nemonoxacin	11993740
neomycin	8378
neostigmine	4456
nepafenac	151075
neratinib	9915743
netarsudil	66599893
netupitant	6451149
nicardipine	4474
niclosamide	4477
nicorandil	47528
nicotine	89594
nifedipine	4485
niflumic acid	4488
nilotinib	644241
nilutamide	4493
nimesulide	4495
nimodipine	4497
nimotuzumab	
nintedanib	135423438
niraparib	24958200
nirmatrelvir	155903259
nisoldipine	4499
nitisinone	115355
nitrendipine	4507
nitrofurantoin	6604200
nitroglycerin	4510
nivolumab	
nizatidine	3033637
nomegestrol	68783
nomifensine	4528
nordihydroguiaretic acid	4534
norethisterone	6230
norgestimate	6540478
norgestimate	5360970
norgestimate	9601086
norgestimate	37083
norgestimate	89386
norgestimate	146158693
norgestimate	11773081
norgestimate	98042564
norgestimate	133611887
norgestimate	5311328
norgestimate	45359047
nortriptyline	4543
nusinersen	131801471
obeticholic acid	447715
obinutuzumab	
ocrelizumab	
ocriplasmin	
octreotide	448601
octreotide	383414
octreotide	6400441
octreotide	44420813
octreotide	90488715
octreotide	86289069
octreotide	44311916
octreotide	155903738
odevixibat	10153627
ofatumumab	
ofloxacin	4583
olanzapine	135398745
olaparib	23725625
olaratumab	
oliceridine	66553195
olmesartan	158781
olmutinib	54758501
olodaterol	11504295
olopatadine	5281071
olsalazine	22419
omacetaxine mepesuccinate	285033
omadacycline	54697325
omalizumab	
ombitasvir	54767916
omeprazole	4594
ondansetron	4595
opicapone	135565903
opipramol	9417
oprelvekin	
orciprenaline	4086
orelabrutinib	91667513
oritavancin	16136912
orlistat	3034010
orphenadrine	4601
oseltamivir	65028
osilodrostat	44139752
osimertinib	71496458
ospemifene	3036505
ouabain	439501
oxacillin	6196
oxaliplatin	9887053
oxandrolone	5878
oxantel	5281087
oxaprozin	4614
oxazepam	4616
oxcarbazepine	34312
oxiglutatione	65359
oxprenolol	4631
oxybuprocaine	4633
oxybutynin	4634
oxycodone	5284603
oxymetazoline	4636
oxymorphone	5284604
oxyphencyclimine	4642
oxyphenonium	5749
oxytetracycline	54675779
oxytocin	439302
ozagrel	5282440
ozanimod	52938427
ozenoxacin	9863827
pabinafusp alfa	
paclitaxel	36314
pacritinib	46216796
palbociclib	5330286
palifermin	
paliperidone	115237
palonosetron	6337614
pamidronic acid	4674
pancuronium	441289
panitumumab	
panobinostat	6918837
pantoprazole	4679
paracetamol	1983
paramethadione	8280
parecoxib	119828
pargyline	4688
paricalcitol	5281104
paritaprevir	45110509
paroxetine	43815
pasireotide	9941444
pazopanib	10113978
pecazine	6075
peficitinib	57928403
pegaptanib	56603655
pegaptanib	76374506
pegfilgrastim	
peginesatide	
peginterferon alfa-2b	
peginterferon beta-1a	
pegloticase	
pegvisomant	
pembrolizumab	
pemetrexed	135410875
pemigatinib	86705695
pemirolast	57697
penbutolol	37464
penicillamine	5852
penicillin G	5904
pentagastrin	9853654
pentobarbitone	4737
pentostatin	439693
pentoxifylline	4740
perampanel	9924495
pergolide	47811
periciazine	4747
perindopril	107807
perindoprilat	72022
perospirone	115368
perphenazine	4748
pertuzumab	
pethidine	4058
pexidartinib	25151352
phenacemide	4753
phenacetin	4754
phenazopyridine	4756
phenelzine	3675
phenindione	4760
pheniramine	4761
phenobarbital	4763
phenoxybenzamine	4768
phenoxymethylpenicillin	6869
phenprocoumon	54680692
phentermine	4771
phentolamine	5775
phenylbutazone	4781
phenylbutyrate	4775
phenylbutyrate	5258
phenylephrine	6041
phenytoin	1775
pholcodine	5311356
physostigmine	5983
pibrentasvir	58031952
pilocarpine	5910
pimavanserin	10071196
pimecrolimus	6509979
pimecrolimus	6447131
pimecrolimus	53486290
pimecrolimus	16051947
pimecrolimus	17753757
pimecrolimus	102572331
pimecrolimus	129010022
pimecrolimus	53394893
pimecrolimus	146157034
pimecrolimus	131750284
pimecrolimus	134694728
pimecrolimus	134129698
pimecrolimus	129317859
pimecrolimus	126969212
pimecrolimus	133659920
pimecrolimus	148161124
pimecrolimus	73897257
pimozide	16362
pinacidil	4826
pindolol	4828
pioglitazone	4829
piperacillin	43672
piperaquine	122262
pipobroman	4842
pipotiazine	62867
piracetam	4843
pirbuterol	4845
pirenzepine	4848
pirfenidone	40632
pirlindole	68802
piroxicam	54676228
pitavastatin	5282452
pitolisant	9948102
pivmecillinam	115163
pixantrone	134019
pizotifen	27400
plazomicin	42613186
plecanatide	70693500
plerixafor	65015
plitidepsin	9812534
polatuzumab vedotin	
polmacoxib	9841854
polymyxin B	49800004
polymyxin B	9833652
polymyxin B	4868
polymyxin B	199402
polythiazide	4870
pomalidomide	134780
ponatinib	24826799
ponesimod	11363176
posaconazole	468595
practolol	4883
pralatrexate	148121
pralidoxime	135398747
pralidoxime	4884
pralidoxime	135484646
pralmorelin	6918245
pralsetinib	129073603
pramipexole	119570
pramlintide	
pranlukast	4887
prasugrel	6918456
pravastatin	54687
prazepam	4890
prazosin	4893
prednicarbate	6714002
prednisolone	5755
prednisone	5865
pregabalin	5486971
pregnenolone	8955
pretomanid	456199
prilocaine	4906
primaquine	4908
primidone	4909
probenecid	4911
probucol	4912
procainamide	4913
procaine	4914
procarbazine	4915
procaterol	4916
procaterol	688561
procaterol	688563
prochlorperazine	4917
procyclidine	4919
progesterone	5994
proguanil	6178111
promazine	4926
promethazine	4927
propafenone	4932
propantheline	4934
proparacaine	4935
propiomazine	4940
propofol	4943
propranolol	4946
propylthiouracil	657298
protriptyline	4976
prucalopride	3052762
pseudoephedrine	7028
pyrazinamide	1046
pyridostigmine	4991
pyrimethamine	4993
pyrotinib	51039030
quazepam	4999
quetiapine	5002
quinapril	54892
quinaprilat	107994
quinestrol	9046
quinethazone	6307
quinidine	441074
quinidine	1065
quinidine	3036746
quinidine	5953
quinidine	24096961
quinidine	10448938
quinidine	6604605
quinidine	3032576
quinidine	667449
quinidine	5484444
quinidine	94175
quinidine	24867865
quinine	3034034
quinupristin	5388937
quinupristin	71338
quinupristin	71307528
quinupristin	470126
quinupristin	23724509
quinupristin	138394214
quinupristin	146681110
rabeprazole	5029
racecadotril	107751
racotumomab	
radotinib	16063245
raloxifene	5035
raltegravir	54671008
raltitrexed	135400182
ramelteon	208902
ramipril	5362129
ramiprilat	5464096
ramucirumab	
ranibizumab	
ranitidine	3001055
ranolazine	56959
rasagiline	3052776
rasburicase	
ravulizumab	
rebamipide	5042
reboxetine	127151
regadenoson	219024
regdanvimab	
regorafenib	11167602
relatlimab	
relebactam	44129647
relugolix	10348973
remdesivir	121304016
remifentanil	60815
remimazolam	9867812
repaglinide	65981
rescinnamine	5280954
reserpine	5770
reslizumab	
retapamulin	6918462
retigabine	121892
revefenacin	11753673
ribavirin	37542
ribociclib	44631912
rifampicin	135398735
rifampicin	135550179
rifampicin	135876149
rifampicin	135900090
rifampicin	135925261
rifampicin	135921134
rifampicin	135512673
rifampicin	135932822
rifampicin	135925741
rifampicin	135441414
rifampicin	136122621
rifampicin	136246612
rifampicin	135449527
rifampicin	137286743
rifampicin	137270779
rifampicin	136601293
rifampicin	136619758
rifampicin	136709103
rifampicin	137287990
rifampicin	154825551
rifamycin SV	6324616
rilonacept	
rilpivirine	6451164
riluzole	5070
rimegepant	51049968
rimexolone	5311412
rimonabant	104850
riociguat	11304743
ripasudil	9863672
ripretinib	71584930
risankizumab	
risdiplam	118513932
risedronate	5245
risperidone	5073
ritodrine	33572
ritodrine	688570
ritodrine	31729
ritonavir	392622
rituximab	
rivaroxaban	9875401
rivastigmine	77991
rivoceranib	11315474
rizatriptan	5078
rocuronium	441290
rofecoxib	5090
roflumilast	449193
rolapitant	10311306
romidepsin	5352062
romidepsin	57515973
romidepsin	3425
romidepsin	56840936
romidepsin	90488850
romidepsin	129905275
romidepsin	91110640
romidepsin	123135747
romidepsin	58708317
romidepsin	154574495
romiplostim	
romosozumab	
ropinirole	5095
ropivacaine	175805
rosiglitazone	77999
rosuvastatin	446157
rotigotine	59227
roxadustat	11256664
roxithromycin	6915744
roxithromycin	5480431
roxithromycin	9567573
roxithromycin	444037
roxithromycin	46705420
roxithromycin	5106
roxithromycin	5353933
roxithromycin	45588114
roxithromycin	73759751
roxithromycin	25102720
roxithromycin	5362068
roxithromycin	126969152
roxithromycin	133611834
roxithromycin	135391136
roxithromycin	139592915
roxithromycin	5837004
roxithromycin	122172998
rucaparib	9931954
rufinamide	129228
rupatadine	133017
ruxolitinib	25126798
sacituzumab govitecan	91668186
sacituzumab govitecan	156963654
sacubitril	9811834
safinamide	131682
salbutamol	2083
salicylic acid	338
salmeterol	5152
samidorphan	11667832
sapropterin	135398654
saquinavir	441243
sarafloxacin	56208
sargramostim	
sarilumab	
sarpogrelate	5160
satralizumab	
savolitinib	68289010
saxagliptin	11243969
saxagliptin	11235729
saxagliptin	58391580
saxagliptin	66576989
saxagliptin	98047158
saxagliptin	129317852
saxagliptin	129009973
saxagliptin	134694638
scopolamine	3000322
scopolamine	5184
scopolamine	11968014
scopolamine	153311
scopolamine	6451257
scopolamine	452977
scopolamine	6432494
scopolamine	2723877
scopolamine	5284456
scopolamine	638340
scopolamine	9916237
scopolamine	16399351
scopolamine	134767951
secobarbital	5193
secretin	
secukinumab	
selegiline	26757
selexipag	9913767
selinexor	71481097
selpercatinib	134436906
selumetinib	10127622
semaglutide	56843331
seractide acetate	
serdexmethylphenidate	134823895
sermorelin	16132413
sermorelin	16129620
sermorelin	121235530
sermorelin	131954786
sertindole	60149
sertraline	68617
setmelanotide	11993702
sevoflurane	5206
sibutramine	5210
sildenafil	135398744
silodosin	5312125
siltuximab	
simeprevir	24873435
simeprevir	66576988
simeprevir	66811198
simeprevir	146160179
simeprevir	118984465
simeprevir	66811197
simeprevir	134695356
simeprevir	122172922
simeprevir	74787539
simotinib	16735117
simvastatin	54454
siponimod	44599207
sirolimus	5284616
sitafloxacin	461399
sitagliptin	4369359
sitaxsentan	216235
sivelestat	107706
sofosbuvir	45375808
sofosbuvir	45375806
sofosbuvir	129010435
sofosbuvir	91302628
sofosbuvir	67438469
sofosbuvir	73425384
solifenacin	154059
solriamfetol	10130337
sonidegib	24775005
sorafenib	216239
sotagliflozin	24831714
sotalol	5253
sotorasib	137278711
sotrovimab	
sparfloxacin	60464
spectinomycin	15541
spirapril	5311447
spiraprilat	3033702
spironolactone	5833
stanozolol	25249
stiripentol	5311454
streptomycin	19649
succinylcholine	5314
sucralfate	
sufentanil	41693
sufinpyrazone	5342
sulbactam	130313
sulfadoxine	17134
sulfamethoxazole	5329
sulfasalazine	5339
sulindac	1548887
sulpiride	5355
sumatriptan	5358
sunitinib	5329102
suprofen	5359
suramin	5361
surufatinib	52920501
sutimlimab	
suvorexant	24965990
tacrine	1935
tacrolimus	445643
tadalafil	110635
tafamidis	11001318
tafasitamab	
tafenoquine	115358
tafluprost	9868491
talazoparib	135565082
taliglucerase alfa	
tamibarotene	108143
tamoxifen	2733526
tamsulosin	129211
tapentadol	9838022
tasimelteon	10220503
tazarotene	5381
tazemetostat	66558664
tebentafusp	
tebipenem pivoxil	9892071
tedizolid	11234049
teduglutide	16139605
tegafur	5386
tegaserod	135409453
teicoplanin	
telavancin	3081362
telitacicept	
telithromycin	3002190
telithromycin	11693521
telithromycin	46783745
telithromycin	92043103
telithromycin	73658
telithromycin	5496803
telithromycin	24847865
telithromycin	70789201
telithromycin	71306735
telithromycin	71296916
telithromycin	91810863
telithromycin	23958736
telithromycin	22525209
telithromycin	16667730
telithromycin	134695314
telithromycin	118701745
telithromycin	138402871
telmisartan	65999
telotristat ethyl	25181577
temafloxacin	60021
temazepam	5391
temocapril	443874
temocillin	171758
temozolomide	5394
temsirolimus	6918289
temsirolimus	18293306
temsirolimus	23724530
temsirolimus	86287409
temsirolimus	53486199
temsirolimus	148191
temsirolimus	129317846
temsirolimus	71433778
temsirolimus	71312019
temsirolimus	23308413
temsirolimus	132274070
temsirolimus	137295275
temsirolimus	163359784
temsirolimus	145712265
temsirolimus	86277830
temsirolimus	54608508
tenapanor	71587953
teneligliptin	11949652
teniposide	452548
tenofovir	464205
tepotinib	25171648
teprotumumab	
terazosin	5401
terbutaline	5403
terfenadine	5405
terguride	443951
teriflunomide	54684141
teriparatide	
terlipressin	72081
tesamorelin	16137828
tesamorelin	154824087
tesamorelin	146681838
testolactone	13769
testosterone	6013
testosterone decanoate	155143
testosterone isocaproate	231084
testosterone phenylpropionate	14743
testosterone propionate	5995
tetrabenazine	6018
tetracycline	54675776
tetrandrine	73078
tezacaftor	46199646
tezepelumab	
thalidomide	5426
theophylline	2153
thiabendazole	5430
thiamylal	3032285
thiethylperazine	5440
thioguanine	2723601
thiopental	3000715
thioridazine	5452
thiotepa	5453
thiothixene	941651
thiothixene	941650
thiothixene	5454
tiagabine	60648
tianeptine	68870
tibolone	444008
ticagrelor	9871419
ticarcillin	36921
ticlopidine	5472
tildrakizumab	
tiludronic acid	60937
timolol	33624
tinzaparin	772
tiotropium	5487427
tipiracil	6323266
tirabrutinib	54755438
tirbanibulin	23635314
tirofiban	60947
tislelizumab	
tisotumab vedotin	
tivozanib	9911830
tizanidine	5487
tobramycin	36294
tocainide	38945
tocilizumab	
tofacitinib	9926791
tofogliflozin	46908929
tofogliflozin	92044383
tofogliflozin	11567213
tofogliflozin	131632227
tofogliflozin	73009670
tofogliflozin	138114135
tofogliflozin	124403172
tolazamide	5503
tolazoline	5504
tolbutamide	5505
tolcapone	4659569
tolfenamic acid	610479
tolmetin	5509
tolrestat	53359
tolterodine	443879
tolvaptan	216237
topiramate	5284627
topotecan	60700
toremifene	3005573
torsemide	41781
tositumomab	
trabectedin	108150
tralokinumab	
tramadol	33741
trametinib	11707110
trandolapril	5484727
trandolaprilat	5464097
tranexamic acid	5526
tranilast	5282230
tranylcypromine	19493
tranylcypromine	5530
tranylcypromine	441233
tranylcypromine	26070
trastuzumab	
trastuzumab emtansine	
travoprost	5282226
trazodone	5533
treosulfan	9882105
treprostinil	6918140
tretinoin	444795
triamcinolone	31307
triamcinolone acetonide	6436
triamterene	5546
triazolam	5556
trichlormethiazide	5560
trifarotene	11518241
trifluoperazine	5566
triflupromazine	5568
trifluridine	6256
triheptanoin	69286
trihexyphenidyl	5572
triiodothyronine	5920
trilaciclib	68029831
trilostane	656583
trimethadione	5576
trimethobenzamide	5577
trimethoprim	5578
trimetrexate	5583
trimipramine	5584
tripelennamine	5587
triprolidine	5282443
triptorelin	25074470
troglitazone	5591
troleandomycin	202225
tromethamine	6503
tropicamide	5593
tropisetron	656665
trospium	5284632
tubocurarine	6000
tucatinib	51039094
tucidinostat	12136798
ubrogepant	68748835
udenafil	135413547
ulinastatin	
ulipristal acetate	130904
umbralisib	72950888
umeclidinium	11519070
unoprostone isopropyl	5282175
upadacitinib	58557659
uramustine	6194
ursodeoxycholic acid	31401
ustekinumab	
vaborbactam	56649692
vadadustat	23634441
valacyclovir	135398742
valbenazine	24795069
valdecoxib	119607
valganciclovir	135413535
valproic acid	3121
valsartan	60846
vancomycin	14969
vandetanib	3081361
vaniprevir	24765256
vaniprevir	78097275
vaniprevir	59856471
vaniprevir	67988024
vaniprevir	138114729
vapreotide	71306
vapreotide	6918026
vapreotide	45588099
vapreotide	5311370
vapreotide	70689318
vapreotide	133566183
vardenafil	135400189
varenicline	170361
varenicline	5310966
varenicline	53315056
vasopressin	
vecuronium	39765
vedolizumab	
velaglucerase alfa	
velpatasvir	67683363
vemurafenib	42611257
venetoclax	49846579
venlafaxine	5656
verapamil	2520
vericiguat	54674461
vibegron	44472635
vidarabine	21704
vigabatrin	5665
vilanterol	10184665
vilazodone	6918314
vildagliptin	6918537
vildagliptin	11077541
vildagliptin	5251896
vildagliptin	24848920
viloxazine	5666
viltolarsen	154562176
vinblastine	13342
vinblastine	241903
vinblastine	3823887
vinblastine	6710780
vinblastine	44417235
vinblastine	129009934
vinblastine	133126830
vinblastine	11104792
vincristine	5978
vincristine	5388993
vincristine	45358158
vincristine	3717450
vincristine	6324671
vincristine	71296921
vincristine	122172881
vincristine	134755071
vincristine	62313
vinorelbine	5311497
vinorelbine	60780
vinorelbine	13200033
vinorelbine	5672
vinorelbine	44424639
vinorelbine	71296871
vinorelbine	73265388
vinpocetine	443955
vismodegib	24776445
vitamin D3	5280795
voclosporin	6918486
volanesorsen	121494123
von Willebrand factor	
vorapaxar	10077130
vorinostat	5311
vortioxetine	9966051
vosoritide	119058036
voxelotor	71602803
warfarin	54678486
ximelagatran	9574101
ximelagatran	5478933
ximelagatran	656635
ximelagatran	73101855
ximelagatran	126968951
ximelagatran	93971978
xipamide	26618
xylometazoline	5709
yohimbine	8969
zafirlukast	5717
zalcitabine	24066
zaleplon	5719
zanubrutinib	135565884
zidovudine	35370
zileuton	60490
ziprasidone	60854
zofenopril	92400
zofenoprilat	3034048
zoledronic acid	68740
zolmitriptan	60857
zolpidem	5732
zonisamide	5734
zopiclone	5735
zotepine	5736
zucapsaicin	1548942
zuclopenthixol	5311507
